,VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD
13604,2307230007,e_e005443,7,고대산자연휴양림,2023-07-23,2023-07-24,경기 연천군 신서면 고대산길 84-79,경기 연천군 신서면 대광리 산 25-1,127.1507058,38.2112539,,,POI03000TR000880V,고대산자연휴양림,450.0,24,N,2.0,9.0,5.0,5.0,5.0,
13614,2308040002,e_e005447,12,위드 모텔,2023-08-04,2023-08-05,인천 중구 인중로174번길 17,인천 중구 사동 18-44,126.6258461,37.4695967,,,POI010000006E5HZ1,위드모텔,120.0,24,N,8.0,2.0,4.0,4.0,4.0,
13618,2308040006,e_e005447,5,위드 모텔,2023-08-04,2023-08-04,인천 중구 인중로174번길 17,인천 중구 사동 18-44,126.6258461,37.4695967,,,POI010000006E5HZ1,위드모텔,30.0,24,N,2.0,2.0,4.0,4.0,4.0,
13625,2308050001,e_e005447,29,위드 모텔,2023-08-05,2023-08-06,인천 중구 인중로174번길 17,인천 중구 사동 18-44,126.6258461,37.4695967,,,POI010000006E5HZ1,위드모텔,120.0,24,Y,11.0,2.0,4.0,4.0,3.0,
13634,2308050010,e_e005447,20,위드 모텔,2023-08-05,2023-08-05,인천 중구 인중로174번길 17,인천 중구 사동 18-44,126.6258461,37.4695967,,,POI010000006E5HZ1,위드모텔,0.0,24,N,2.0,2.0,4.0,4.0,4.0,
13658,2308020008,e_e005448,8,바 모르 호텔,2023-08-02,2023-08-03,서울 영등포구 영등포로47길 8-1,서울 영등포구 영등포동2가 317-2,126.9086761,37.5199929,,,POI01000TR036807V,바모스호텔,180.0,24,N,7.0,1.0,5.0,5.0,3.0,
13670,2308030013,e_e005448,20,바 모르 호텔,2023-08-03,2023-08-04,서울 영등포구 영등포로47길 8-1,서울 영등포구 영등포동2가 317-2,126.9086761,37.5199929,,,POI01000TR036807V,바모스호텔,30.0,24,Y,6.0,1.0,5.0,5.0,5.0,
13675,2308040005,e_e005448,25,CN 스파,2023-08-04,2023-08-05,서울 서초구 사평대로 126,서울 서초구 반포동 93-1,126.9983263,37.4997934,,,POI010000006HVNHI,CN스파,270.0,24,N,2.0,11.0,5.0,5.0,5.0,
13689,2308020003,e_e005476,3,도미 인 서울 강남 호텔,2023-08-02,2023-08-02,서울 강남구 봉은사로 134,서울 강남구 역삼동 603-1,127.0294745,37.5056283,,,POI01000TR040099V,도미인서울강남호텔,30.0,24,N,7.0,1.0,5.0,5.0,5.0,
13695,2308020009,e_e005476,9,도미인서울 강남 호텔,2023-08-02,2023-08-02,서울 강남구 봉은사로 134,서울 강남구 역삼동 603-1,127.0294745,37.5056283,,,POI01000TR040099V,도미인서울강남호텔,120.0,24,Y,11.0,1.0,5.0,5.0,5.0,
13697,2308020011,e_e005476,11,도미인서울 강남 호텔,2023-08-02,2023-08-03,서울 강남구 봉은사로 134,서울 강남구 역삼동 603-1,127.0294745,37.5056283,,,POI01000TR040099V,도미인서울강남호텔,180.0,24,N,2.0,1.0,5.0,5.0,5.0,
13704,2308030007,e_e005476,18,그랜드 하얏트 서울,2023-08-03,2023-08-03,서울 용산구 소월로 322,서울 용산구 한남동 747-7,126.9970808,37.5394448,,,POI01000TR007380V,그랜드하얏트서울,120.0,24,N,2.0,1.0,5.0,5.0,5.0,
13706,2308030009,e_e005476,20,그랜드 하얏트 서울,2023-08-03,2023-08-04,서울 용산구 소월로 322,서울 용산구 한남동 747-7,126.9970808,37.5394448,,,POI01000TR007380V,그랜드하얏트서울,180.0,24,N,2.0,1.0,5.0,5.0,5.0,
13737,2307210002,e_e005485,8,k world 호텔,2023-07-21,2023-07-22,서울 종로구 수표로18길 28,서울 종로구 관수동 104-2,,,,,,,30.0,24,N,6.0,2.0,4.0,3.0,3.0,
13756,2307220011,e_e005488,9,더스테이트 호텔 선유,2023-07-22,2023-07-23,서울 영등포구 양평로 132,서울 영등포구 양평동5가 62-3,126.8933695,37.5385858,,,POI01000000DRM3SH,더스테이트선유호텔,390.0,24,N,7.0,1.0,4.0,4.0,4.0,
13803,2308040011,e_e005506,11,청파 책가도,2023-08-04,2023-08-04,서울 용산구 청파로73길 96,서울 용산구 서계동 33-43,126.9660042,37.552126,,,POI03000TR001839V,청파책가도,150.0,24,N,8.0,7.0,5.0,5.0,5.0,
13805,2308040013,e_e005506,13,청파 책가도,2023-08-04,2023-08-05,서울 용산구 청파로73길 96,서울 용산구 서계동 33-43,126.9660042,37.552126,,,POI03000TR001839V,청파책가도,120.0,24,N,8.0,7.0,5.0,5.0,5.0,
13810,2308050005,e_e005506,15,청파 책가도,2023-08-05,2023-08-05,서울 용산구 청파로73길 96,서울 용산구 서계동 33-43,126.9660042,37.552126,,,POI03000TR001839V,청파책가도,120.0,24,Y,11.0,7.0,5.0,5.0,5.0,
13812,2308050007,e_e005506,20,청파 책가도,2023-08-05,2023-08-06,서울 용산구 청파로73길 96,서울 용산구 서계동 33-43,126.9660042,37.552126,,,POI03000TR001839V,청파책가도,120.0,24,Y,8.0,7.0,5.0,5.0,5.0,
13868,2307220010,e_e005528,10,골드힐 호텔,2023-07-22,2023-07-23,경기 파주시 탄현면 성동로 36-30,경기 파주시 탄현면 성동리 679-6,126.6878696,37.7767996,,,POI02000TR004743V,골든힐호텔,270.0,24,N,8.0,1.0,3.0,2.0,2.0,
13873,2307310002,e_e005532,14,양지파인리조트,2023-07-31,2023-08-01,경기 용인시 처인구 양지면 남평로 112,,127.200048,37.291834,,,POI03000TR000890V,양지파인리조트,60.0,24,N,8.0,4.0,5.0,5.0,5.0,1150010600.0
13946,2307280002,e_e005577,4,선셋 74,2023-07-28,2023-07-29,경기 가평군 청평면 호반로 740,경기 가평군 청평면 호명리 342-6,127.4664891,37.7085905,,,POI02000TR004895V,선셋740,660.0,24,N,1.0,7.0,4.0,4.0,5.0,
13956,2307310006,e_e005579,5,하운드 호텔 거북 성점,2023-07-31,2023-08-01,경기 시흥시 거북섬1길 19,경기 시흥시 정왕동 2706-4,126.6755089,37.3264105,,,POI03000TR000925V,하운드호텔 거북섬점,300.0,24,N,11.0,1.0,5.0,5.0,5.0,
14049,2308010007,e_e005619,7,킨텍스 바이 케이트 리,2023-08-01,2023-08-02,경기 고양시 일산서구 킨텍스로 255-3,경기 고양시 일산서구 대화동 2307-16,126.7480577,37.6684138,,,POI01000TR037130V,킨텍스바이케이트리,300.0,24,N,6.0,1.0,5.0,5.0,5.0,
14056,2308020008,e_e005619,14,킨텍스 바이 케이트 리,2023-08-02,2023-08-03,경기 고양시 일산서구 킨텍스로 255-3,경기 고양시 일산서구 대화동 2307-16,126.7480577,37.6684138,,,POI01000TR037130V,킨텍스바이케이트리,60.0,24,Y,11.0,1.0,5.0,5.0,5.0,
14067,2307270004,e_e005642,4,파티저 호텔,2023-07-27,2023-07-28,경기 수원시 권선구 서부로1934번길 42,경기 수원시 권선구 구운동 924-7,,,,,,,150.0,24,N,2.0,1.0,5.0,5.0,5.0,
14074,2308020003,e_e005645,3,라 까사호텔 광명,2023-08-02,2023-08-02,경기 광명시 일직로12번길 22,경기 광명시 일직동 508-3,126.8819768,37.4212348,,,POI01000000B6CU9S,라까사호텔광명,0.0,24,N,2.0,1.0,5.0,5.0,5.0,
14077,2308020006,e_e005645,7,라 까사호텔 광명,2023-08-02,2023-08-03,경기 광명시 일직로12번길 22,경기 광명시 일직동 508-3,126.8819768,37.4212348,,,POI01000000B6CU9S,라까사호텔광명,210.0,24,N,1.0,1.0,5.0,5.0,5.0,
14080,2308030002,e_e005645,9,라 까사호텔 광명,2023-08-03,2023-08-03,경기 광명시 일직로12번길 22,경기 광명시 일직동 508-3,126.8819768,37.4212348,,,POI01000000B6CU9S,라까사호텔광명,90.0,24,N,1.0,1.0,5.0,5.0,5.0,
14084,2308030006,e_e005645,13,라 까사호텔 광명,2023-08-03,2023-08-04,경기 광명시 일직로12번길 22,경기 광명시 일직동 508-3,126.8819768,37.4212348,,,POI01000000B6CU9S,라까사호텔광명,210.0,24,Y,1.0,1.0,5.0,5.0,5.0,
14089,2308050002,e_e005662,8,폼 모텔,2023-08-05,2023-08-06,서울 광진구 아차산로 389,서울 광진구 구의동 246-40,127.0859683,37.5373088,,,POI03000TR001857V,폼모텔,90.0,24,N,8.0,2.0,4.0,3.0,3.0,
14102,2307310002,e_e005664,9,로버 게스트하우스,2023-07-31,2023-08-01,인천 중구 신포로23번길 62,인천 중구 중앙동2가 11,126.6220566,37.4727967,,,POI02001TR009027V,로버게스트하우스,330.0,24,N,8.0,7.0,5.0,5.0,5.0,
14106,2307310006,e_e005664,5,로버 게스트하우스,2023-07-31,2023-07-31,인천 중구 신포로23번길 62,인천 중구 중앙동2가 11,126.6220566,37.4727967,,,POI02001TR009027V,로버게스트하우스,60.0,24,N,11.0,7.0,5.0,5.0,5.0,
14110,2308010001,e_e005664,20,로버 게스트하우스,2023-08-01,2023-08-02,인천 중구 신포로23번길 62,인천 중구 중앙동2가 11,126.6220566,37.4727967,,,POI02001TR009027V,로버게스트하우스,360.0,24,Y,8.0,7.0,5.0,5.0,5.0,
14117,2308010008,e_e005664,16,로버 게스트하우스,2023-08-01,2023-08-01,인천 중구 신포로23번길 62,인천 중구 중앙동2가 11,126.6220566,37.4727967,,,POI02001TR009027V,로버게스트하우스,120.0,24,Y,8.0,7.0,4.0,5.0,5.0,
14146,2307290008,e_e005679,8,호텔 포코,2023-07-29,2023-07-29,서울 성동구 성수이로 96,서울 성동구 성수동2가 317-5,127.0570438,37.5434459,,,POI010000006K8LQ5,호텔포코,90.0,24,N,8.0,1.0,3.0,2.0,2.0,
14149,2307290011,e_e005679,11,호텔 포코,2023-07-29,2023-07-30,서울 성동구 성수이로 96,서울 성동구 성수동2가 317-5,127.0570438,37.5434459,,,POI010000006K8LQ5,호텔포코,1380.0,24,N,8.0,1.0,5.0,5.0,5.0,
14194,2307280002,e_e005718,6,호텔 다다익선,2023-07-28,2023-07-29,서울 종로구 삼일대로32가길 33,서울 종로구 익선동 46,,,,,,,60.0,24,N,8.0,1.0,4.0,4.0,4.0,
14197,2307280005,e_e005718,4,호텔 다다익선,2023-07-28,2023-07-28,서울 종로구 삼일대로32가길 33,서울 종로구 익선동 46,,,,,,,30.0,24,N,8.0,1.0,4.0,3.0,4.0,
14208,2307290010,e_e005718,16,호텔 다다익선,2023-07-29,2023-07-30,서울 종로구 삼일대로32가길 33,서울 종로구 익선동 46,,,,,,,60.0,24,Y,11.0,1.0,4.0,3.0,4.0,
14229,2308020005,e_e005759,6,로컬 스티치 시청,2023-08-02,2023-08-02,서울 중구 남대문로5길 17-5,서울 중구 북창동 93-43,126.9787045,37.5623237,,,POI02000TR000185V,로컬스티치 시청,60.0,24,N,7.0,1.0,5.0,5.0,5.0,
14234,2308020010,e_e005759,10,로컬 스티치 시청,2023-08-02,2023-08-03,서울 중구 남대문로5길 17-5,서울 중구 북창동 93-43,126.9787045,37.5623237,,,POI02000TR000185V,로컬스티치 시청,180.0,24,N,7.0,1.0,5.0,5.0,5.0,
14238,2308030004,e_e005759,14,로컬 스티치 시청,2023-08-03,2023-08-04,서울 중구 남대문로5길 17-5,서울 중구 북창동 93-43,126.9787045,37.5623237,,,POI02000TR000185V,로컬스티치 시청,90.0,24,Y,7.0,1.0,5.0,5.0,5.0,
14290,2307300005,e_e005790,5,하늘숲 글램핑,2023-07-30,2023-07-30,경기 가평군 가평읍 호반로 2092,경기 가평군 가평읍 이화리 93,127.5092775,37.7767621,,,POI01000000DQWH3F,가평하늘숲글램핑,30.0,24,N,8.0,5.0,3.0,3.0,3.0,
14292,2307300007,e_e005790,7,하늘숲 글램핑,2023-07-30,2023-07-31,경기 가평군 가평읍 호반로 2092,경기 가평군 가평읍 이화리 93,127.5092775,37.7767621,,,POI01000000DQWH3F,가평하늘숲글램핑,300.0,24,N,8.0,5.0,3.0,3.0,3.0,
14298,2307280002,e_e005793,2,워커힐호텔,2023-07-28,2023-07-28,서울 광진구 워커힐로 177,서울 광진구 광장동 22-1,127.1108926,37.5552278,,,POI02000TR004905V,워커힐호텔,60.0,24,Y,4.0,1.0,4.0,4.0,4.0,
14301,2307280009,e_e005793,5,워커힐호텔,2023-07-28,2023-07-29,서울 광진구 워커힐로 177,서울 광진구 광장동 22-1,127.1108926,37.5552278,,,POI02000TR004907V,워커힐호텔,300.0,24,Y,4.0,1.0,5.0,4.0,4.0,
14347,2308030007,e_e005813,17,호텔 아트리움 종로,2023-08-03,2023-08-04,서울 종로구 창경궁로 106,서울 종로구 인의동 48-26,126.9981209,37.5718582,,,POI01000TR011577V,호텔아트리움 종로,210.0,24,N,8.0,1.0,4.0,3.0,3.0,
14350,2308030010,e_e005813,13,호텔 아트리움 종로,2023-08-03,2023-08-03,서울 종로구 창경궁로 106,서울 종로구 인의동 48-26,126.9981209,37.5718582,,,POI01000TR011577V,호텔아트리움 종로,30.0,24,N,8.0,1.0,4.0,3.0,4.0,
14379,2308040007,e_e005833,3,동두천 호텔 이쁘다,2023-08-04,2023-08-05,경기 동두천시 지행로 60,경기 동두천시 지행동 721,127.0538182,37.8920734,,,POI03000TR004496V,동두천호텔 이쁘다,120.0,24,N,6.0,1.0,5.0,5.0,5.0,
14394,2308190002,e_e005860,8,북수단,2023-08-19,2023-08-20,경기 수원시 팔달구 화서문로72번길 9-3,,,,,,,,150.0,24,N,6.0,6.0,5.0,4.0,4.0,2726011300.0
14415,2308060003,e_e005863,3,더 채 라이브러리,2023-08-06,2023-08-07,서울 종로구 효자로7길 10-4,서울 종로구 통의동 7-6,126.9732962,37.5790784,,,POI03000TR003117V,더채라이브러리,480.0,24,N,2.0,6.0,4.0,3.0,4.0,
14456,2308120007,e_e005891,7,시마 호텔,2023-08-12,2023-08-13,경기 동두천시 중앙로274번길 9,경기 동두천시 생연동 595-8,127.0547164,37.9060411,,,POI03000TR004510V,시마호텔,210.0,24,N,8.0,2.0,5.0,5.0,5.0,
14484,2308210008,e_e005922,8,베니키아 JD 관광호텔,2023-08-21,2023-08-21,경기 남양주시 진접읍 해밀예당1로 50-44,경기 남양주시 진접읍 금곡리 1082-5,127.1876021,37.7119859,,,POI03000TR010325V,베니키아 JD관광호텔,30.0,24,Y,4.0,1.0,4.0,4.0,5.0,
14487,2308210012,e_e005922,12,베니키아 JD 관광호텔,2023-08-21,2023-08-22,경기 남양주시 진접읍 해밀예당1로 50-44,경기 남양주시 진접읍 금곡리 1082-5,127.1876021,37.7119859,,,POI03000TR010325V,베니키아 JD관광호텔,240.0,24,Y,4.0,1.0,5.0,5.0,4.0,
14494,2308220006,e_e005922,18,빌라 코지,2023-08-22,2023-08-23,경기 가평군 청평면 호반로 753-7,경기 가평군 청평면 호명리 340-9,127.4679899,37.709035,,,POI03000TR010332V,빌라코지,540.0,24,N,2.0,3.0,5.0,5.0,5.0,
14499,2309170004,e_e005926,4,에덴 파라다이스호텔 근처  산책로,2023-09-17,2023-09-17,경기 이천시 마장면 서이천로 449-79,경기 이천시 마장면 목리 417-4,127.3940481,37.2614511,,,POI03000TR026691V,에덴파라다이스호텔근처  산책로,120.0,7,N,1.0,1.0,5.0,5.0,5.0,
14500,2309170006,e_e005926,5,에덴 파라다이스호텔,2023-09-17,2023-09-18,경기 이천시 마장면 서이천로 449-79,경기 이천시 마장면 목리 417-4,127.3940481,37.2614511,,,POI01000000AMANH6,에덴파라다이스호텔,240.0,24,N,1.0,1.0,4.0,4.0,4.0,
14512,2308260007,e_e005930,7,W 관광호텔,2023-08-26,2023-08-26,인천 중구 월미로 211,인천 중구 북성동1가 98-81,126.6001195,37.4770628,,,POI01000000CDJ4JR,W호텔입구,90.0,24,N,8.0,2.0,5.0,5.0,5.0,
14514,2308260010,e_e005930,10,W 관광호텔,2023-08-26,2023-08-27,인천 중구 월미로 211,인천 중구 북성동1가 98-81,126.6001195,37.4770628,,,POI01000000CDJ4JR,W호텔입구,30.0,24,N,8.0,2.0,5.0,5.0,5.0,
14529,2308040004,e_e005940,3,이천 미란다호텔,2023-08-04,2023-08-05,경기 이천시 중리천로115번길 45,경기 이천시 안흥동 408-1,127.4509288,37.2761765,,,POI01000TR016771V,이천미란다호텔,450.0,24,Y,8.0,1.0,5.0,5.0,5.0,
14536,2308130005,e_e005945,5,호텔 스위티 안,2023-08-13,2023-08-13,경기 가평군 설악면 자잠로 229,경기 가평군 설악면 사룡리 595-3,127.4881997,37.6946502,,,POI01000TR036156V,호텔스위티안,300.0,24,N,7.0,1.0,5.0,5.0,5.0,
14538,2308130007,e_e005945,7,호텔 스위티 안,2023-08-13,2023-08-14,경기 가평군 설악면 자잠로 229,경기 가평군 설악면 사룡리 595-3,127.4881997,37.6946502,,,POI01000TR036156V,호텔스위티안,210.0,24,N,2.0,1.0,5.0,5.0,5.0,
14547,2308050003,e_e005947,3,코바코연수원,2023-08-05,2023-08-06,경기 양평군 강상면 강남로 1375,경기 양평군 강상면 화양리 47,127.4951004,37.4520409,,,POI01000000B6JS2Q,코바코연수원,390.0,24,N,5.0,11.0,5.0,5.0,5.0,
14578,2308010002,e_e005978,3,원스 테이,2023-08-01,2023-08-02,경기 가평군 청평면 호반로 1070,경기 가평군 청평면 고성리 615-1,127.4918262,37.7154916,,,POI010000006N8KR8,원스테이,210.0,24,N,8.0,1.0,5.0,4.0,4.0,
14604,2308140002,e_e006014,2,호텔도노,2023-08-14,2023-08-14,경기 수원시 팔달구 신풍로 68,경기 수원시 팔달구 장안동 30-6,127.0138346,37.2870468,,,POI01000TR033786V,호텔도노,60.0,24,N,6.0,1.0,3.0,3.0,2.0,
14608,2308140006,e_e006014,6,호텔도노,2023-08-14,2023-08-15,경기 수원시 팔달구 신풍로 68,경기 수원시 팔달구 장안동 30-6,127.0138346,37.2870468,,,POI01000TR033786V,호텔도노,90.0,24,N,6.0,1.0,3.0,3.0,2.0,
14611,2308150003,e_e006014,9,호텔도노,2023-08-15,2023-08-15,경기 수원시 팔달구 신풍로 68,경기 수원시 팔달구 장안동 30-6,127.0138346,37.2870468,,,POI01000TR033786V,호텔도노,30.0,24,N,6.0,1.0,3.0,2.0,2.0,
14620,2308020005,e_e006016,5,토요코인 호텔 서울 동대문 2,2023-08-02,2023-08-03,서울 중구 퇴계로 325,서울 중구 광희동2가 14-1,127.0078201,37.5644932,,,POI01000TR027791V,토요코인호텔 서울동대문2,180.0,24,N,8.0,1.0,4.0,3.0,3.0,
14636,2308020009,e_e006022,9,더 플라자,2023-08-02,2023-08-03,서울 중구 소공로 119,서울 중구 태평로2가 23,126.9781107,37.5646923,,,POI01000TR042819V,더플라자,210.0,24,Y,7.0,1.0,5.0,5.0,5.0,
14693,2308300002,e_e006041,6,더스테이트 호텔 선유,2023-08-30,2023-08-31,서울 영등포구 양평로 132,,126.893369,37.538586,,,POI01000000DRM3SH,더스테이트선유호텔,210.0,24,Y,11.0,1.0,4.0,3.0,5.0,4115010100.0
14695,2308300004,e_e006041,3,더스테이트 호텔 선유,2023-08-30,2023-08-30,서울 영등포구 양평로 132,서울 영등포구 양평동5가 62-3,126.8933695,37.5385858,,,POI01000000DRM3SH,더스테이트선유호텔,120.0,24,N,2.0,1.0,3.0,4.0,4.0,
14697,2308300006,e_e006041,5,더스테이트 호텔 선유,2023-08-30,2023-08-30,서울 영등포구 양평로 132,서울 영등포구 양평동5가 62-3,126.8933695,37.5385858,,,POI01000000DRM3SH,더스테이트선유호텔,30.0,24,Y,11.0,1.0,4.0,4.0,5.0,
14700,2308310003,e_e006041,8,더스테이트 호텔 선유,2023-08-31,2023-08-31,서울 영등포구 양평로 132,서울 영등포구 양평동5가 62-3,126.8933695,37.5385858,,,POI01000000DRM3SH,더스테이트선유호텔,210.0,24,Y,11.0,1.0,4.0,4.0,4.0,
14707,2308130005,e_e006042,4,호텔 이쁘다 검단,2023-08-13,2023-08-13,인천 서구 완정로117번길 35,인천 서구 왕길동 666-6,126.6591534,37.6007879,,,POI03000TR009629V,호텔 이쁘다 검단,1080.0,24,N,2.0,1.0,5.0,5.0,5.0,
14708,2308130006,e_e006042,5,호텔 이쁘다 검단,2023-08-13,2023-08-14,인천 서구 완정로117번길 35,인천 서구 왕길동 666-6,126.6591534,37.6007879,,,POI03000TR009629V,호텔 이쁘다 검단,330.0,24,N,2.0,1.0,5.0,5.0,5.0,
14730,2308140002,e_e006059,9,나인 트리 프리미어 호텔 명동 ,2023-08-14,2023-08-15,서울 중구 마른내로 28,서울 중구 초동 72-10,126.9908319,37.5643985,,,POI01000000B1G51U,나인트리프리미어호텔,270.0,24,N,6.0,1.0,4.0,4.0,4.0,
14734,2308140007,e_e006059,7,나인 트리 프리미어 호텔 명동 ,2023-08-14,2023-08-14,서울 중구 마른내로 28,서울 중구 초동 72-10,126.9908319,37.5643985,,,POI01000000B1G51U,나인트리프리미어호텔,120.0,24,N,6.0,1.0,5.0,5.0,5.0,
14745,2308010002,e_e006069,2,오지브,2023-08-01,2023-08-02,경기 가평군 북면 꽃넘이길 43,경기 가평군 북면 제령리 533-1,127.5269011,37.8961031,,,POI01000000BSEQOR,오하브,480.0,24,N,2.0,5.0,5.0,5.0,5.0,
14761,2308260008,e_e006081,7,레스트 호텔,2023-08-26,2023-08-27,경기 김포시 태장로795번길 151,경기 김포시 장기동 2011-5,126.6851359,37.6399088,,,POI010000006FWBRF,레스트호텔,150.0,24,N,8.0,1.0,4.0,4.0,4.0,
14769,2308260004,e_e006086,4,달빛 스테이,2023-08-26,2023-08-26,인천 연수구 아트센터대로168번길 100,인천 연수구 송도동 29-1,126.6294389,37.4053632,,,POI03000TR019487V,달빛스테이,60.0,24,N,8.0,1.0,4.0,5.0,5.0,
14771,2308260006,e_e006086,6,달빛 스테이,2023-08-26,2023-08-27,인천 연수구 아트센터대로168번길 100,인천 연수구 송도동 29-1,126.6294389,37.4053632,,,POI03000TR019487V,달빛스테이,120.0,24,N,8.0,1.0,4.0,4.0,5.0,
14799,2308220002,e_e006100,7,더 스테이 송도,2023-08-22,2023-08-23,인천 연수구 아트센터대로168번길 100,인천 연수구 송도동 29-1,126.628994,37.4060223,,,POI01000TR000325V,더스테이송도,150.0,24,N,11.0,11.0,4.0,4.0,4.0,
14804,2308220007,e_e006100,6,더 스테이 송도,2023-08-22,2023-08-22,인천 연수구 아트센터대로168번길 100,인천 연수구 송도동 29-1,126.628994,37.4060223,,,POI01000TR000325V,더스테이송도,180.0,24,N,11.0,11.0,4.0,3.0,3.0,
14809,2308230005,e_e006100,12,더 스테이 송도,2023-08-23,2023-08-24,인천 연수구 아트센터대로168번길 100,인천 연수구 송도동 29-1,126.628994,37.4060223,,,POI01000TR000325V,더스테이송도,210.0,24,Y,11.0,11.0,4.0,4.0,4.0,
14828,2308090009,e_e006136,12,서울 큐브 이태원,2023-08-09,2023-08-10,서울 용산구 우사단로14길 8,서울 용산구 이태원동 136-5,126.9960944,37.5340027,,,POI01000000D931YK,서울큐브이태원,240.0,24,N,8.0,7.0,4.0,5.0,5.0,
